YEAR,BENE_GEO_DESC,Avg_Payment_Per_Capita
2021,AL-Lauderdale,9473.58
2021,AL-Lee,9243.87
2021,AL-Limestone,10413.93
2021,AL-Madison,10717.69
2021,AL-Mobile,11675.11
2021,AL-Montgomery,10255.53
2021,AL-Shelby,11603.05
2021,AL-St. Clair,11181.78
2021,AL-Talladega,11483.62
2021,AL-Tuscaloosa,11007.2
2021,AL-Walker,11804.33
2021,AR,10244.59
2021,AR-Ashley,12183.06
2021,AR-Benton,9846.53
2021,AR-Craighead,10941.6
2021,AR-Crawford,9903.61
2021,AR-Crittenden,11274.81
2021,AR-Faulkner,10029.89
2021,AR-Garland,10569.96
2021,AR-Greene,10569.6
2021,AR-Hot Spring,10713.88
2021,AR-Howard,10848.11
2021,AR-Independence,10996.48
2021,AR-Jefferson,10876.02
2021,AR-Little River,12567.7
2021,AR-Logan,9218.16
2021,AR-Lonoke,10522.96
2021,AR-Miller,11292.78
2021,AR-Mississippi,10998.02
2021,AR-Ouachita,10067.14
2021,AR-Poinsett,12456.52
2021,AR-Pope,9745.75
2021,AR-Pulaski,10309.98
2021,AR-Saline,10278.17
2021,AR-Sebastian,10261.24
2021,AR-Sevier,10577.62
2021,AR-Union,10050.17
2021,AR-Washington,9632.55
2021,AR-White,11071.21
2021,AZ,10341.94
2021,AZ-Apache,12117.58
2021,AZ-Cochise,9187.44
2021,AZ-Maricopa,11064.64
2021,AZ-Mohave,10071.36
2021,AZ-Navajo,11146.88
2021,AZ-Pima,9407.93
2021,AZ-Pinal,10713.16
2021,AZ-Yavapai,9167.4
2021,AZ-Yuma,10733.52
2021,CA,14702.536666666667
2021,CA-Alameda,14104.9
2021,CA-Butte,12412.43
2021,CA-Contra Costa,13960.02
2021,CA-El Dorado,10993.63
2021,CA-Fresno,12330.5
2021,CA-Humboldt,9243.66
2021,CA-Imperial,14532.31
2021,CA-Kern,13336.56
2021,CA-Lake,13389.04
2021,CA-Lassen,9882.87
2021,CA-Los Angeles,17098.55
2021,CA-Marin,12533.07
2021,CA-Mendocino,11535.13
2021,CA-Merced,12391.36
2021,CA-Monterey,12583.07
2021,CA-Napa,13365.26
2021,CA-Orange,13846.06
2021,CA-Placer,12341.64
2021,CA-Riverside,13508.1
2021,CA-Sacramento,13085.33
2021,CA-San Bernardino,13956.12
2021,CA-San Diego,12778.92
2021,CA-San Francisco,14486.74
2021,CA-San Joaquin,12751.15
2021,CA-San Mateo,12607.6
2021,CA-Santa Barbara,11853.39
2021,CA-Santa Clara,13829.39
2021,CA-Shasta,10901.08
2021,CA-Siskiyou,9237.73
2021,CA-Solano,13086.02
2021,CA-Sonoma,12769.46
2021,CA-Stanislaus,12908.94
2021,CA-Sutter,13741.21
2021,CA-Tehama,10944.63
2021,CA-Tulare,11994.46
2021,CA-Ventura,13979.53
2021,CO,9922.11
2021,CO-Adams,11160.35
2021,CO-Arapahoe,11431.7
2021,CO-Denver,11227.96
2021,CO-El Paso,9749.18
2021,CO-Garfield,10439.37
2021,CO-Jefferson,10715.42
2021,CO-Larimer,9561.72
2021,CO-Weld,10667.35
2021,CT,14057.090000000002
2021,CT-Fairfield,13796.09
2021,CT-Hartford,13614.98
2021,CT-Litchfield,12756.78
2021,CT-Middlesex,13079.23
2021,CT-New Haven,14915.36
2021,CT-New London,12957.19
2021,CT-Tolland,12925.12
2021,CT-Windham,13325.49
2021,DC,12276.86
2021,DC-District of Columbia,13158.26
2021,DE,11545.98
2021,DE-Kent,12125.14
2021,DE-New Castle,12386.1
2021,DE-Sussex,11046.04
2021,FL,13124.766666666668
2021,FL-Alachua,11423.92
2021,FL-Bay,11856.6
2021,FL-Bradford,13562.56
2021,FL-Brevard,11488.69
2021,FL-Broward,14478.43
2021,FL-Charlotte,11674.91
2021,FL-Citrus,10672.05
2021,FL-Clay,12033.87
2021,FL-Collier,11513.1
2021,FL-Columbia,12199.95
2021,FL-DeSoto,13142.38
2021,FL-Duval,12901.68
2021,FL-Escambia,11438.19
2021,FL-Flagler,11233.51
2021,FL-Gadsden,11543.81
2021,FL-Hendry,12417.21
2021,FL-Hernando,12969.99
2021,FL-Highlands,12916.69
2021,FL-Hillsborough,13197.52
2021,FL-Indian River,11392.19
2021,FL-Jackson,11841.91
2021,FL-Lake,11743.36
2021,FL-Lee,11337.6
2021,FL-Leon,10945.98
2021,FL-Levy,11866.55
2021,FL-Manatee,11803.96
2021,FL-Marion,11589.8
2021,FL-Martin,12203.01
2021,FL-Miami-Dade,17196.17
2021,FL-Monroe,10932.65
2021,FL-Okaloosa,11174.98
2021,FL-Orange,13335.88
2021,FL-Osceola,13152.76
2021,FL-Palm Beach,13811.82
2021,FL-Pasco,12813.44
2021,FL-Pinellas,12904.59
2021,FL-Polk,12106.92
2021,FL-Putnam,12717.26
2021,FL-Santa Rosa,10975.02
2021,FL-Sarasota,11464.47
2021,FL-Seminole,12998.02
2021,FL-St. Johns,11206.69
2021,FL-St. Lucie,12512.38
2021,FL-Sumter,10944.77
2021,FL-Suwannee,11607.46
2021,FL-Volusia,11806.04
2021,FL-Walton,10119.03
2021,GA,10790.73
2021,GA-Bibb,12297.35
2021,GA-Carroll,11439.32
2021,GA-Chatham,10685.9
2021,GA-Cherokee,11285.79
2021,GA-Clayton,11897.65
2021,GA-Cobb,10983.08
2021,GA-Coffee,11934.42
2021,GA-Colquitt,13440.8
2021,GA-Columbia,9397.75
2021,GA-Coweta,11218.17
2021,GA-DeKalb,11742.4
2021,GA-Douglas,12169.64
2021,GA-Effingham,10248.54
2021,GA-Emanuel,11854.46
2021,GA-Fayette,10548.1
2021,GA-Forsyth,11836.02
2021,GA-Fulton,12090.64
2021,GA-Gordon,10941.21
2021,GA-Gwinnett,11218.03
2021,GA-Hall,10842.78
2021,GA-Henry,10772.1
2021,GA-Houston,11313.71
2021,GA-Jackson,11244.73
2021,GA-Lowndes,10596.4
2021,GA-Muscogee,10741.13
2021,GA-Paulding,11425.96
2021,GA-Richmond,10316.2
2021,GA-Rockdale,11174.18
2021,GA-Walton,11891.98
2021,GA-Ware,11584.25
2021,HI-Kauai,8789.1
2021,IA,9923.75
2021,IA-Clinton,10117.79
2021,IA-Polk,9165.63
2021,IA-Pottawattamie,10081.77
2021,IA-Scott,9780.57
2021,IA-Warren,9793.69
2021,IA-Woodbury,9912.31
2021,ID,9523.966666666667
2021,ID-Ada,8546.88
2021,ID-Bonneville,10416.25
2021,ID-Canyon,9015.19
2021,ID-Kootenai,9311.77
2021,IL,12685.57
2021,IL-Bureau,9221.48
2021,IL-Cook,13363.19
2021,IL-DeKalb,11660.3
2021,IL-DuPage,11420.15
2021,IL-Kane,12221.91
2021,IL-Kankakee,12817.26
2021,IL-Kendall,11603.13
2021,IL-Lake,11563.98
2021,IL-Madison,11464.83
2021,IL-Marion,12392.58
2021,IL-Massac,11822.11
2021,IL-McHenry,12139.91
2021,IL-Peoria,10040.37
2021,IL-Rock Island,9943.5
2021,IL-Saline,10952.38
2021,IL-Sangamon,11090.46
2021,IL-St. Clair,11395.91
2021,IL-Tazewell,9794.81
2021,IL-Whiteside,10143.6
2021,IL-Will,12427.49
2021,IL-Williamson,10460.24
2021,IL-Winnebago,10589.28
2021,IN,11497.743333333332
2021,IN-Allen,10657.43
2021,IN-Clark,11561.95
2021,IN-Dearborn,11891.29
2021,IN-Delaware,12205.24
2021,IN-Floyd,11417.73
2021,IN-Grant,11050.4
2021,IN-Hamilton,10524.23
2021,IN-Hancock,10645.93
2021,IN-Henry,12234.62
2021,IN-Howard,11403.46
2021,IN-Johnson,10606.8
2021,IN-Knox,11697.93
2021,IN-LaGrange,8773.79
2021,IN-LaPorte,11398.18
2021,IN-Lake,13174.26
2021,IN-Madison,12248.74
2021,IN-Marion,11895.04
2021,IN-Porter,11697.17
2021,IN-Shelby,12309.2
2021,IN-St. Joseph,10477.18
2021,IN-Vanderburgh,11122.2
2021,IN-Wayne,12759.99
2021,KS,10807.25
2021,KS-Allen,11303.2
2021,KS-Butler,10230.84
2021,KS-Douglas,9665.06
2021,KS-Ellis,11555.82
2021,KS-Johnson,10841.28
2021,KS-Leavenworth,10549.78
2021,KS-Montgomery,9943.5
2021,KS-Reno,10168.65
2021,KS-Riley,9303.68
2021,KS-Sedgwick,10561.91
2021,KS-Shawnee,10376.6
2021,KS-Wyandotte,12945.88
2021,KY,10601.42
2021,KY-Boone,11690.73
2021,KY-Bullitt,10960.12
2021,KY-Campbell,11212.56
2021,KY-Christian,11040.21
2021,KY-Daviess,10439.65
2021,KY-Fayette,10317.98
2021,KY-Franklin,13637.31
2021,KY-Graves,11020.76
2021,KY-Hardin,9916.48
2021,KY-Henderson,11293.3
2021,KY-Hopkins,10556.08
2021,KY-Jefferson,10594.13
2021,KY-Kenton,11732.97
2021,KY-Laurel,10007.54
2021,KY-McCracken,9689.49
2021,KY-Nelson,10089.75
2021,KY-Pike,11561.65
2021,KY-Warren,9938.36
2021,KY-Wayne,9056.16
2021,LA,11745.41
2021,LA-Acadia,11554.39
2021,LA-Allen,12704.27
2021,LA-Ascension,11432.61
2021,LA-Assumption,11307.86
2021,LA-Avoyelles,12594.32
2021,LA-Beauregard,12120.43
2021,LA-Bossier,12949.62
2021,LA-Caddo,13104.49
2021,LA-Calcasieu,11179.37
2021,LA-Caldwell,13048.56
2021,LA-Concordia,12571.77
2021,LA-DeSoto,12437.91
2021,LA-East Baton Rouge,11545.75
2021,LA-Evangeline,13286.86
2021,LA-Grant,11153.87
2021,LA-Iberia,11766.32
2021,LA-Iberville,11904.0
2021,LA-Jackson,12805.31
2021,LA-Jefferson,11352.17
2021,LA-Jefferson Davis,11562.46
2021,LA-Lafayette,10761.57
2021,LA-Lafourche,10754.97
2021,LA-Lincoln,11962.12
2021,LA-Livingston,11968.44
2021,LA-Morehouse,12470.19
2021,LA-Natchitoches,12241.08
2021,LA-Orleans,12197.94
2021,LA-Ouachita,12381.76
2021,LA-Rapides,11906.45
2021,LA-Richland,14231.76
2021,LA-Sabine,11516.52
2021,LA-St. Charles,11872.16
2021,LA-St. John the Baptist,11746.01
2021,LA-St. Landry,11780.34
2021,LA-St. Martin,10831.62
2021,LA-St. Mary,11225.74
2021,LA-St. Tammany,11712.51
2021,LA-Tangipahoa,13458.31
2021,LA-Terrebonne,11463.43
2021,LA-Union,12679.61
2021,LA-Vermilion,10947.93
2021,LA-Vernon,12285.39
2021,LA-Washington,15520.69
2021,LA-Webster,12395.99
2021,LA-West Baton Rouge,11984.76
2021,MA,12919.083333333334
2021,MA-Barnstable,12469.6
2021,MA-Bristol,12692.67
2021,MA-Essex,12583.12
2021,MA-Hampden,11592.63
2021,MA-Hampshire,10426.94
2021,MA-Middlesex,12774.82
2021,MA-Norfolk,13612.85
2021,MA-Plymouth,13239.97
2021,MA-Suffolk,14849.56
2021,MA-Worcester,12797.49
2021,MD,14518.663333333332
2021,MD-Allegany,13845.74
2021,MD-Anne Arundel,12386.6
2021,MD-Baltimore City,18437.21
2021,MD-Cecil,13772.98
2021,MD-Charles,12832.36
2021,MD-Harford,13065.7
2021,MD-Montgomery,11608.39
2021,MD-Prince George's,13340.07
2021,MD-Washington,12941.52
2021,MD-Wicomico,12596.57
2021,ME,9839.78
2021,ME-Androscoggin,10024.43
2021,ME-Hancock,10653.81
2021,ME-Kennebec,8888.1
2021,ME-Sagadahoc,8200.2
2021,ME-Somerset,9882.31
2021,ME-Waldo,9579.26
2021,ME-Washington,8661.57
2021,ME-York,10533.21
2021,MI,11541.266666666668
2021,MI-Bay,11131.03
2021,MI-Berrien,9851.61
2021,MI-Calhoun,9914.4
2021,MI-Clinton,10808.43
2021,MI-Eaton,11059.58
2021,MI-Genesee,12501.52
2021,MI-Ingham,11785.8
2021,MI-Jackson,10941.3
2021,MI-Kalamazoo,9723.96
2021,MI-Kent,10595.11
2021,MI-Lapeer,11508.87
2021,MI-Lenawee,10500.33
2021,MI-Livingston,10815.69
2021,MI-Macomb,12743.26
2021,MI-Monroe,11194.16
2021,MI-Muskegon,11372.34
2021,MI-Oakland,12365.74
2021,MI-Saginaw,11845.98
2021,MI-Sanilac,11097.41
2021,MI-Shiawassee,11283.24
2021,MI-St. Clair,10758.88
2021,MI-Tuscola,11701.33
2021,MI-Washtenaw,10560.51
2021,MI-Wayne,13218.01
2021,MN,10931.83
2021,MN-Crow Wing,10841.44
2021,MN-Dakota,11400.63
2021,MN-Hennepin,11310.6
2021,MN-Ramsey,11643.95
2021,MO,11382.576666666666
2021,MO-Boone,9418.36
2021,MO-Buchanan,13047.99
2021,MO-Butler,9670.55
2021,MO-Cape Girardeau,9105.72
2021,MO-Clay,11353.27
2021,MO-Dunklin,11408.21
2021,MO-Franklin,11430.52
2021,MO-Greene,9546.18
2021,MO-Howell,8848.36
2021,MO-Jackson,12158.58
2021,MO-Jasper,10314.95
2021,MO-Jefferson,11451.29
2021,MO-Newton,9679.62
2021,MO-Pulaski,10313.63
2021,MO-Scott,10597.36
2021,MO-St. Charles,11365.27
2021,MO-St. Louis,11753.95
2021,MO-St. Louis City,13673.16
2021,MO-Stoddard,10064.18
2021,MO-Taney,9540.93
2021,MS,11284.65
2021,MS-Adams,12508.18
2021,MS-Bolivar,13688.71
2021,MS-Clay,11736.18
2021,MS-Coahoma,12789.47
2021,MS-DeSoto,11032.43
2021,MS-Forrest,11669.95
2021,MS-Hancock,10823.53
2021,MS-Harrison,10741.0
2021,MS-Hinds,12114.48
2021,MS-Jackson,10421.95
2021,MS-Jones,11206.7
2021,MS-Lauderdale,11812.11
2021,MS-Lee,11071.96
2021,MS-Leflore,9836.39
2021,MS-Lincoln,11425.97
2021,MS-Lowndes,10847.45
2021,MS-Madison,10448.97
2021,MS-Neshoba,13053.89
2021,MS-Newton,12191.82
2021,MS-Oktibbeha,10553.66
2021,MS-Pearl River,10928.77
2021,MS-Pike,11981.86
2021,MS-Rankin,11264.04
2021,MS-Sunflower,13835.68
2021,MS-Warren,12038.34
2021,MS-Washington,10913.23
2021,MS-Yazoo,12783.9
2021,MT,9423.22
2021,MT-Gallatin,8482.42
2021,MT-Yellowstone,9630.56
2021,NC,10876.296666666667
2021,NC-Beaufort,9606.72
2021,NC-Brunswick,9312.73
2021,NC-Buncombe,9266.79
2021,NC-Cabarrus,10887.63
2021,NC-Carteret,9826.97
2021,NC-Cleveland,10989.68
2021,NC-Craven,10278.94
2021,NC-Cumberland,10412.29
2021,NC-Davidson,10808.91
2021,NC-Durham,10842.45
2021,NC-Edgecombe,11011.51
2021,NC-Forsyth,11336.16
2021,NC-Gaston,11506.41
2021,NC-Guilford,10607.62
2021,NC-Halifax,10926.45
2021,NC-Henderson,9287.69
2021,NC-Iredell,10698.36
2021,NC-Johnston,10910.53
2021,NC-Lenoir,11473.94
2021,NC-Martin,11880.68
2021,NC-Mecklenburg,10600.73
2021,NC-Montgomery,10434.67
2021,NC-Nash,10798.89
2021,NC-New Hanover,10311.2
2021,NC-Onslow,9452.63
2021,NC-Pitt,11406.48
2021,NC-Randolph,10957.88
2021,NC-Robeson,12396.53
2021,NC-Rutherford,9677.56
2021,NC-Sampson,11850.12
2021,NC-Stanly,11247.54
2021,NC-Union,10358.23
2021,NC-Wake,9992.5
2021,NC-Wilson,11587.35
2021,ND,9999.04
2021,ND-Cass,9877.31
2021,NE,10931.35
2021,NE-Adams,10656.19
2021,NE-Buffalo,10591.83
2021,NE-Douglas,10092.79
2021,NE-Lancaster,10227.26
2021,NE-Lincoln,12101.29
2021,NE-Sarpy,9895.07
2021,NH,10231.46
2021,NH-Hillsborough,10488.96
2021,NH-Rockingham,10386.4
2021,NH-Sullivan,10911.5
2021,NJ,14286.716666666667
2021,NJ-Atlantic,13382.14
2021,NJ-Bergen,13856.24
2021,NJ-Burlington,12876.05
2021,NJ-Camden,14005.82
2021,NJ-Cape May,12515.42
2021,NJ-Cumberland,15562.82
2021,NJ-Essex,15499.05
2021,NJ-Gloucester,13716.25
2021,NJ-Hudson,15401.71
2021,NJ-Hunterdon,11969.85
2021,NJ-Mercer,13336.61
2021,NJ-Middlesex,13609.81
2021,NJ-Monmouth,13898.44
2021,NJ-Morris,13347.23
2021,NJ-Ocean,14514.36
2021,NJ-Passaic,14515.98
2021,NJ-Somerset,12366.58
2021,NJ-Sussex,12895.18
2021,NJ-Union,12492.67
2021,NJ-Warren,13062.09
2021,NM,8822.91
2021,NM-Bernalillo,8721.23
2021,NM-Chaves,9634.53
2021,NM-Dona Ana,9463.79
2021,NM-Eddy,10743.62
2021,NM-Lea,10978.77
2021,NM-Luna,8532.69
2021,NM-McKinley,12097.38
2021,NM-Otero,10230.29
2021,NM-San Juan,11075.75
2021,NM-Santa Fe,7792.31
2021,NV,13241.786666666667
2021,NV-Carson City,10362.15
2021,NV-Clark,13723.27
2021,NV-Douglas,8927.65
2021,NV-Elko,10021.77
2021,NV-Lyon,9062.36
2021,NV-Nye,11243.32
2021,NV-Washoe,9319.77
2021,NY,14505.496666666666
2021,NY-Bronx,19444.82
2021,NY-Cayuga,11190.68
2021,NY-Dutchess,13416.03
2021,NY-Erie,11244.61
2021,NY-Essex,10503.83
2021,NY-Herkimer,10407.96
2021,NY-Kings,18631.6
2021,NY-Montgomery,11082.99
2021,NY-Nassau,15458.86
2021,NY-New York,15893.08
2021,NY-Orange,13394.74
2021,NY-Putnam,12808.66
2021,NY-Queens,16791.87
2021,NY-Richmond,15289.12
2021,NY-Rockland,14351.42
2021,NY-Suffolk,15936.44
2021,NY-Sullivan,12803.25
2021,NY-Ulster,12468.64
2021,NY-Warren,9281.42
2021,NY-Westchester,14559.19
2021,National,12123.026666666667
2021,OH,10993.003333333334
2021,OH-Allen,12237.24
2021,OH-Ashtabula,11824.79
2021,OH-Belmont,10645.75
2021,OH-Brown,12736.2
2021,OH-Butler,11397.13
2021,OH-Clark,11053.02
2021,OH-Clermont,10875.76
2021,OH-Columbiana,10555.29
2021,OH-Coshocton,12893.41
2021,OH-Cuyahoga,11101.8
2021,OH-Defiance,10451.56
2021,OH-Delaware,9882.32
2021,OH-Fairfield,11541.99
2021,OH-Franklin,10737.26
2021,OH-Geauga,10131.51
2021,OH-Greene,10346.44
2021,OH-Guernsey,11451.84
2021,OH-Hamilton,11559.2
2021,OH-Huron,11059.38
2021,OH-Jefferson,11871.47
2021,OH-Lake,10379.19
2021,OH-Licking,10559.56
2021,OH-Lorain,11092.55
2021,OH-Lucas,11013.61
2021,OH-Mahoning,10550.48
2021,OH-Medina,10256.55
2021,OH-Miami,10833.58
2021,OH-Montgomery,11703.07
2021,OH-Muskingum,12093.53
2021,OH-Portage,9672.65
2021,OH-Richland,11441.78
2021,OH-Sandusky,10718.02
2021,OH-Scioto,13716.45
2021,OH-Shelby,10428.54
2021,OH-Stark,9460.46
2021,OH-Summit,10683.73
2021,OH-Trumbull,10860.67
2021,OH-Tuscarawas,9507.09
2021,OH-Warren,10749.33
2021,OH-Washington,11381.0
2021,OH-Wayne,9055.01
2021,OH-Wood,9807.25
2021,OK,11621.34
2021,OK-Atoka,13219.53
2021,OK-Beckham,12387.44
2021,OK-Bryan,13554.23
2021,OK-Caddo,14821.99
2021,OK-Canadian,11259.33
2021,OK-Carter,12990.56
2021,OK-Cherokee,11838.61
2021,OK-Choctaw,13614.48
2021,OK-Cleveland,10867.77
2021,OK-Comanche,10551.26
2021,OK-Craig,10456.1
2021,OK-Creek,12048.65
2021,OK-Custer,11838.92
2021,OK-Delaware,10571.21
2021,OK-Garfield,11645.71
2021,OK-Garvin,11881.45
2021,OK-Grady,11943.92
2021,OK-Haskell,13293.46
2021,OK-Jackson,12083.59
2021,OK-Kay,11474.72
2021,OK-Le Flore,12638.91
2021,OK-Lincoln,12339.4
2021,OK-Logan,10864.84
2021,OK-Love,13053.88
2021,OK-Marshall,12590.89
2021,OK-Mayes,12497.75
2021,OK-McClain,10717.6
2021,OK-McCurtain,12010.1
2021,OK-McIntosh,13080.93
2021,OK-Muskogee,13059.91
2021,OK-Okfuskee,13359.39
2021,OK-Oklahoma,11880.24
2021,OK-Okmulgee,12358.51
2021,OK-Osage,12119.97
2021,OK-Ottawa,11401.68
2021,OK-Payne,10839.32
2021,OK-Pittsburg,11284.92
2021,OK-Pontotoc,13848.42
2021,OK-Pottawatomie,11537.56
2021,OK-Rogers,11058.67
2021,OK-Seminole,13751.13
2021,OK-Sequoyah,12313.26
2021,OK-Stephens,10865.34
2021,OK-Tillman,11137.05
2021,OK-Tulsa,11506.84
2021,OK-Wagoner,11865.44
2021,OK-Washington,10492.44
2021,OR,8963.91
2021,OR-Jackson,8811.63
2021,OR-Multnomah,9803.92
2021,PA,11794.336666666664
2021,PA-Adams,10971.72
2021,PA-Allegheny,10891.51
2021,PA-Beaver,10368.8
2021,PA-Berks,11826.74
2021,PA-Blair,11178.88
2021,PA-Bucks,12018.49
2021,PA-Butler,9332.34
2021,PA-Cambria,11373.29
2021,PA-Carbon,12007.63
2021,PA-Chester,11017.82
2021,PA-Cumberland,10887.15
2021,PA-Dauphin,11927.91
2021,PA-Delaware,12467.58
2021,PA-Erie,10409.5
2021,PA-Fayette,10160.38
2021,PA-Franklin,11399.75
2021,PA-Lackawanna,10969.28
2021,PA-Lancaster,9911.13
2021,PA-Lawrence,10022.71
2021,PA-Lebanon,10519.47
2021,PA-Lehigh,11858.27
2021,PA-Luzerne,11010.59
2021,PA-Mercer,10843.81
2021,PA-Monroe,11271.45
2021,PA-Montgomery,11778.17
2021,PA-Northampton,12176.68
2021,PA-Northumberland,11641.47
2021,PA-Perry,10762.84
2021,PA-Philadelphia,14450.71
2021,PA-Pike,11364.61
2021,PA-Schuylkill,11527.74
2021,PA-Somerset,10417.39
2021,PA-Venango,10525.91
2021,PA-Washington,10154.59
2021,PA-Westmoreland,10538.38
2021,PA-York,11516.89
2021,RI-Newport,10829.42
2021,RI-Providence,10998.2
2021,SC,10895.983333333334
2021,SC-Aiken,9841.2
2021,SC-Anderson,10971.26
2021,SC-Beaufort,9668.02
2021,SC-Berkeley,11076.39
2021,SC-Charleston,10649.79
2021,SC-Cherokee,11523.63
2021,SC-Chesterfield,10535.52
2021,SC-Colleton,11664.74
2021,SC-Darlington,10969.9
2021,SC-Dorchester,11250.83
2021,SC-Florence,10990.16
2021,SC-Georgetown,10522.63
2021,SC-Greenville,10139.06
2021,SC-Horry,10168.16
2021,SC-Kershaw,10219.01
2021,SC-Lancaster,10636.5
2021,SC-Laurens,11723.45
2021,SC-Lexington,10021.42
2021,SC-Marion,10862.16
2021,SC-Orangeburg,10950.35
2021,SC-Pickens,10686.27
2021,SC-Richland,10061.82
2021,SC-Spartanburg,10304.17
2021,SC-Sumter,10515.59
2021,SC-Williamsburg,11290.03
2021,SC-York,10085.67
2021,SD,11107.363333333333
2021,SD-Minnehaha,9991.76
2021,SD-Pennington,9825.93
2021,TN,10152.22
2021,TN-Anderson,9787.73
2021,TN-Blount,9566.71
2021,TN-Crockett,9615.68
2021,TN-Davidson,11177.03
2021,TN-Hamilton,10765.8
2021,TN-Henderson,11275.59
2021,TN-Knox,9854.1
2021,TN-Loudon,9226.27
2021,TN-Montgomery,9573.23
2021,TN-Roane,9507.53
2021,TN-Rutherford,10350.71
2021,TN-Sevier,9028.12
2021,TN-Shelby,11108.37
2021,TN-Sullivan,9397.49
2021,TN-Sumner,10790.69
2021,TN-Warren,10637.28
2021,TN-White,9548.89
2021,TX,13591.75
2021,TX-Anderson,12095.11
2021,TX-Angelina,12775.23
2021,TX-Aransas,11179.18
2021,TX-Atascosa,12961.12
2021,TX-Austin,12336.62
2021,TX-Bandera,9813.09
2021,TX-Bastrop,12599.11
2021,TX-Bee,14292.15
2021,TX-Bell,10927.51
2021,TX-Bexar,11365.96
2021,TX-Bowie,12184.56
2021,TX-Brazoria,14279.89
2021,TX-Brazos,11586.9
2021,TX-Brown,11784.27
2021,TX-Burnet,11383.97
2021,TX-Caldwell,14050.82
2021,TX-Calhoun,12260.58
2021,TX-Cameron,12651.15
2021,TX-Cass,12069.81
2021,TX-Chambers,14885.4
2021,TX-Cherokee,12044.03
2021,TX-Collin,12457.74
2021,TX-Colorado,14015.87
2021,TX-Comal,10145.16
2021,TX-Coryell,11749.2
2021,TX-Dallas,13872.79
2021,TX-DeWitt,13220.5
2021,TX-Denton,12112.37
2021,TX-Eastland,13178.62
2021,TX-Ector,12881.17
2021,TX-El Paso,10468.1
2021,TX-Ellis,12805.83
2021,TX-Erath,10362.36
2021,TX-Fannin,13769.17
2021,TX-Fayette,12578.63
2021,TX-Fort Bend,12465.25
2021,TX-Galveston,14545.86
2021,TX-Goliad,12306.74
2021,TX-Gonzales,12269.96
2021,TX-Gray,12441.83
2021,TX-Grayson,13563.81
2021,TX-Gregg,12913.78
2021,TX-Grimes,12963.07
2021,TX-Guadalupe,10572.66
2021,TX-Hardin,13792.51
2021,TX-Harris,14526.6
2021,TX-Harrison,11987.68
2021,TX-Hays,11070.34
2021,TX-Henderson,12193.86
2021,TX-Hidalgo,12839.95
2021,TX-Hill,11077.63
2021,TX-Hood,11232.38
2021,TX-Hopkins,12385.97
2021,TX-Houston,12306.35
2021,TX-Hunt,13446.66
2021,TX-Hutchinson,13492.46
2021,TX-Jackson,12780.04
2021,TX-Jasper,13184.16
2021,TX-Jefferson,13439.69
2021,TX-Jim Wells,16196.12
2021,TX-Johnson,12873.68
2021,TX-Jones,12773.16
2021,TX-Karnes,15066.46
2021,TX-Kaufman,12796.64
2021,TX-Kendall,10716.6
2021,TX-Kerr,10180.76
2021,TX-Lamar,13377.3
2021,TX-Lavaca,14289.88
2021,TX-Liberty,16389.57
2021,TX-Lubbock,12226.41
2021,TX-Marion,13106.44
2021,TX-Matagorda,15050.48
2021,TX-McLennan,11121.32
2021,TX-Medina,11408.44
2021,TX-Midland,11188.92
2021,TX-Milam,13352.85
2021,TX-Montgomery,13727.76
2021,TX-Morris,12431.12
2021,TX-Nacogdoches,11664.98
2021,TX-Navarro,12320.54
2021,TX-Newton,14075.62
2021,TX-Nueces,12617.05
2021,TX-Orange,12926.63
2021,TX-Palo Pinto,13785.86
2021,TX-Panola,12064.66
2021,TX-Parker,12759.41
2021,TX-Polk,10743.55
2021,TX-Potter,11919.22
2021,TX-Randall,10775.39
2021,TX-Red River,13316.33
2021,TX-Refugio,17103.26
2021,TX-Rockwall,12557.32
2021,TX-Rusk,11774.27
2021,TX-Sabine,12244.48
2021,TX-San Jacinto,14610.06
2021,TX-San Patricio,12684.97
2021,TX-Shelby,12108.06
2021,TX-Smith,12105.08
2021,TX-Tarrant,13090.17
2021,TX-Taylor,12794.37
2021,TX-Titus,12538.09
2021,TX-Tom Green,11390.91
2021,TX-Travis,11396.03
2021,TX-Tyler,14442.38
2021,TX-Upshur,11966.3
2021,TX-Val Verde,11085.88
2021,TX-Van Zandt,12252.92
2021,TX-Victoria,13376.79
2021,TX-Walker,13338.49
2021,TX-Waller,13603.59
2021,TX-Webb,11942.11
2021,TX-Wharton,15651.84
2021,TX-Wichita,13783.23
2021,TX-Williamson,11091.02
2021,TX-Wilson,10686.15
2021,TX-Wise,13946.07
2021,TX-Wood,11771.97
2021,UT,10349.0
2021,UT-Davis,10559.41
2021,UT-Salt Lake,10989.66
2021,UT-Utah,10420.36
2021,UT-Weber,10134.07
2021,VA,10585.89
2021,VA-Amherst,10887.91
2021,VA-Arlington,9955.15
2021,VA-Bedford,9534.6
2021,VA-Campbell,10285.66
2021,VA-Chesterfield,10632.98
2021,VA-Clarke,8943.9
2021,VA-Danville City,10871.85
2021,VA-Fairfax,9611.39
2021,VA-Floyd,9074.95
2021,VA-Hampton City,10330.34
2021,VA-Henrico,10887.03
2021,VA-James City,9726.97
2021,VA-Loudoun,10290.42
2021,VA-Lynchburg City,10919.83
2021,VA-Manassas City,10012.88
2021,VA-Newport News City,10494.68
